Тюльпан Пурпл Кристал, бахр., 11/12, - 10шт;0;;;;Тюльпан Пурпл Кристал, бахр., 11/12, - 10шт;6707;Тюльпан;Пурпл Кристал;10шт;11/12;.;LKV2006707;4607109943519;;;;;;;;;;;;;;;;;;;;;;;6707;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109943519;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Перпл Дрим, лил., 11/12, - 10шт;0;;;;Тюльпан Перпл Дрим, лил., 11/12, - 10шт;2428;Тюльпан;Перпл Дрим;10шт;11/12;.;LKV2002428;4607109966686;;;;;;;;;;;;;;;;;;;;;;;2428;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109966686;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Пурпл Элеганс, мнгцв., 11/12, - 10шт;0;;;;Тюльпан Пурпл Элеганс, мнгцв., 11/12, - 10шт;5614;Тюльпан;Пурпл Элеганс;10шт;11/12;.;LKV2005614;4607109915592;;;;;;;;;;;;;;;;;;;;;;;5614;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109915592;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Пурпл Лэди, триумф, 11/12, - 10шт;0;;;;Тюльпан Пурпл Лэди, триумф, 11/12, - 10шт;2600;Тюльпан;Пурпл Лэди;10шт;11/12;.;LKV2002600;4607109985670;;;;;;;;;;;;;;;;;;;;;;;2600;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109985670;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Пурпл Пиони, махр.ранн., 11/12, - 10шт;0;;;;Тюльпан Пурпл Пиони, махр.ранн., 11/12, - 10шт;6057;Тюльпан;Пурпл Пиони;10шт;11/12;.;LKV2006057;4607109935446;;;;;;;;;;;;;;;;;;;;;;;6057;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109935446;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Пурпл Прайд, дарв., 11/12, - 10шт;0;;;;Тюльпан Пурпл Прайд, дарв., 11/12, - 10шт;7464;Тюльпан;Пурпл Прайд;10шт;11/12;.;LKV2007464;4607109938997;;;;;;;;;;;;;;;;;;;;;;;7464;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109938997;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Перпл Принс, пр.ранн., 11/12, - 10шт;0;;;;Тюльпан Перпл Принс, пр.ранн., 11/12, - 10шт;1383;Тюльпан;Перпл Принс;10шт;11/12;.;LKV2001383;4607109963302;;;;;;;;;;;;;;;;;;;;;;;1383;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109963302;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Пурпл Скай, махр.поздн, 11/12, - 10шт;0;;;;Тюльпан Пурпл Скай, махр.поздн, 11/12, - 10шт;7451;Тюльпан;Пурпл Скай;10шт;11/12;.;LKV2007451;4607109939123;;;;;;;;;;;;;;;;;;;;;;;7451;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109939123;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Пурпл Тауэр, 2й эффект, 11/12, - 10шт;0;;;;Тюльпан Пурпл Тауэр, 2й эффект, 11/12, - 10шт;71;Тюльпан;Пурпл Тауэр;10шт;11/12;.;LKV2000071;4607109979037;;;;;;;;;;;;;;;;;;;;;;;71;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109979037;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Катар, 2й эффект, 11/12, - 10шт;0;;;;Тюльпан Катар, 2й эффект, 11/12, - 10шт;11667;Тюльпан;Катар;10шт;11/12;.;LKV2011667;4607109923924;;;;;;;;;;;;;;;;;;;;;;;11667;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923924;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Квебек, мнгцв., 11/12, - 10шт;0;;;;Тюльпан Квебек, мнгцв., 11/12, - 10шт;3309;Тюльпан;Квебек;10шт;11/12;.;LKV2003309;4607109951149;;;;;;;;;;;;;;;;;;;;;;;3309;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109951149;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Куин оф Найт, пр.поздн, 11/12, - 10шт;0;;;;Тюльпан Куин оф Найт, пр.поздн, 11/12, - 10шт;1387;Тюльпан;Куин оф Найт;10шт;11/12;.;LKV2001387;4607109963319;;;;;;;;;;;;;;;;;;;;;;;1387;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109963319;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Куинсленд, 2й эффект, 11/+, - 10шт;0;;;;Тюльпан Куинсленд, 2й эффект, 11/+, - 10шт;2622;Тюльпан;Куинсленд;10шт;11/+;.;LKV2002622;4607109956533;;;;;;;;;;;;;;;;;;;;;;;2622;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109956533;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рай, попуг., 11/12, - 10шт;0;;;;Тюльпан Рай, попуг., 11/12, - 10шт;2430;Тюльпан;Рай;10шт;11/12;.;LKV2002430;4607109966969;;;;;;;;;;;;;;;;;;;;;;;2430;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109966969;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Раноми, 2й эффект, 12/+, - 7шт;0;;;;Тюльпан Раноми, 2й эффект, 12/+, - 7шт;11670;Тюльпан;Раноми;7шт;12/+;.;LKV2011670;4607109923894;;;;;;;;;;;;;;;;;;;;;;;11670;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923894;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Раста Пэррот, попуг., 11/12, - 7шт;0;;;;Тюльпан Раста Пэррот, попуг., 11/12, - 7шт;11692;Тюльпан;Раста Пэррот;7шт;11/12;.;LKV2011692;4607109923672;;;;;;;;;;;;;;;;;;;;;;;11692;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923672;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Реа, триумф, 11/12, - 10шт;0;;;;Тюльпан Реа, триумф, 11/12, - 10шт;3363;Тюльпан;Реа;10шт;11/12;.;LKV2003363;4607109950319;;;;;;;;;;;;;;;;;;;;;;;3363;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950319;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Ред Бейби Долл, махр.ранн., 11/12, - 10шт;0;;;;Тюльпан Ред Бейби Долл, махр.ранн., 11/12, - 10шт;1289;Тюльпан;Ред Бейби Долл;10шт;11/12;.;LKV2001289;4607109985687;;;;;;;;;;;;;;;;;;;;;;;1289;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109985687;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Дресс, 2й эффект, 11/12, - 10шт;0;;;;Тюльпан Рэд Дресс, 2й эффект, 11/12, - 10шт;6654;Тюльпан;Рэд Дресс;10шт;11/12;.;LKV2006654;4607109942987;;;;;;;;;;;;;;;;;;;;;;;6654;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109942987;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Ред Жоржет, мнгцв., 11/12, - 10шт;0;;;;Тюльпан Ред Жоржет, мнгцв., 11/12, - 10шт;3365;Тюльпан;Ред Жоржет;10шт;11/12;.;LKV2003365;4607109951132;;;;;;;;;;;;;;;;;;;;;;;3365;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109951132;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Голд, триумф, 11/12, - 10шт;0;;;;Тюльпан Рэд Голд, триумф, 11/12, - 10шт;11313;Тюльпан;Рэд Голд;10шт;11/12;.;LKV2011313;4607109915585;;;;;;;;;;;;;;;;;;;;;;;11313;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109915585;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Голд, триумф, 14/+, - 10шт;0;;;;Тюльпан Рэд Голд, триумф, 14/+, - 10шт;11707;Тюльпан;Рэд Голд;10шт;14/+;БИГСАЙЗ;LKV2011707;4607109923528;;;;;;;;;;;;;;;;;;;;;;;11707;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923528;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Импрешшн, дарв., 11/12, - 10шт;0;;;;Тюльпан Рэд Импрешшн, дарв., 11/12, - 10шт;6036;Тюльпан;Рэд Импрешшн;10шт;11/12;.;LKV2006036;4607109931080;;;;;;;;;;;;;;;;;;;;;;;6036;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109931080;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Импрешшн, дарв., 14/+, - 10шт;0;;;;Тюльпан Рэд Импрешшн, дарв., 14/+, - 10шт;11708;Тюльпан;Рэд Импрешшн;10шт;14/+;БИГСАЙЗ;LKV2011708;4607109923511;;;;;;;;;;;;;;;;;;;;;;;11708;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923511;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Мадонна, попуг., 11/12, - 10шт;0;;;;Тюльпан Рэд Мадонна, попуг., 11/12, - 10шт;11694;Тюльпан;Рэд Мадонна;10шт;11/12;.;LKV2011694;4607109923658;;;;;;;;;;;;;;;;;;;;;;;11694;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923658;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Ред Марк, триумф, 11/12, - 10шт;0;;;;Тюльпан Ред Марк, триумф, 11/12, - 10шт;3366;Тюльпан;Ред Марк;10шт;11/12;.;LKV2003366;4607109950302;;;;;;;;;;;;;;;;;;;;;;;3366;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950302;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Парадиз, пр.ранн., 11/12, - 10шт;0;;;;Тюльпан Рэд Парадиз, пр.ранн., 11/12, - 10шт;11721;Тюльпан;Рэд Парадиз;10шт;11/12;.;LKV2011721;4607109923382;;;;;;;;;;;;;;;;;;;;;;;11721;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923382;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Пауэр, триумф, 11/12, - 10шт;0;;;;Тюльпан Рэд Пауэр, триумф, 11/12, - 10шт;11314;Тюльпан;Рэд Пауэр;10шт;11/12;.;LKV2011314;4607109915578;;;;;;;;;;;;;;;;;;;;;;;11314;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109915578;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Прайд, дарв., 11/12, - 10шт;0;;;;Тюльпан Рэд Прайд, дарв., 11/12, - 10шт;7396;Тюльпан;Рэд Прайд;10шт;11/12;.;LKV2007396;4607109939673;;;;;;;;;;;;;;;;;;;;;;;7396;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109939673;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Ред Принцесс, махр.поздн, 11/12, - 10шт;0;;;;Тюльпан Ред Принцесс, махр.поздн, 11/12, - 10шт;3367;Тюльпан;Ред Принцесс;10шт;11/12;.;LKV2003367;4607109951491;;;;;;;;;;;;;;;;;;;;;;;3367;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109951491;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэд Прауд, пр.поздн, 11/12, - 10шт;0;;;;Тюльпан Рэд Прауд, пр.поздн, 11/12, - 10шт;11725;Тюльпан;Рэд Прауд;10шт;11/12;.;LKV2011725;4607109923344;;;;;;;;;;;;;;;;;;;;;;;11725;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923344;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Ред Винг, бахр., 11/12, - 10шт;0;;;;Тюльпан Ред Винг, бахр., 11/12, - 10шт;3364;Тюльпан;Ред Винг;10шт;11/12;.;LKV2003364;4607109950890;;;;;;;;;;;;;;;;;;;;;;;3364;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950890;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Редвуд, 2й эффект, 12/+, - 5шт;0;;;;Тюльпан Редвуд, 2й эффект, 12/+, - 5шт;6709;Тюльпан;РедВуд;5шт;12/+;.;LKV2006709;4607109943533;;;;;;;;;;;;;;;;;;;;;;;6709;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109943533;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Реджойс, триумф, 11/12, - 10шт;0;;;;Тюльпан Реджойс, триумф, 11/12, - 10шт;7465;Тюльпан;Реджойс;10шт;11/12;.;LKV2007465;4607109938980;;;;;;;;;;;;;;;;;;;;;;;7465;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109938980;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рэм, триумф, 11/12, - 10шт;0;;;;Тюльпан Рэм, триумф, 11/12, - 10шт;3403;Тюльпан;РЭМ;10шт;11/12;.;LKV2003403;4607109950975;;;;;;;;;;;;;;;;;;;;;;;3403;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950975;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рембранд Микс, триумф, 11/12, - 10шт;0;;;;Тюльпан Рембранд Микс, триумф, 11/12, - 10шт;3276;Тюльпан;Рембранд Микс;10шт;11/12;.;LKV2003276;4607109951378;;;;;;;;;;;;;;;;;;;;;;;3276;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109951378;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Ремз Сенсейшн, триумф, 11/12, - 8шт;0;;;;Тюльпан Ремз Сенсейшн, триумф, 11/12, - 8шт;3369;Тюльпан;Ремз Сенсейшн;8шт;11/12;.;LKV2003369;4607109950289;;;;;;;;;;;;;;;;;;;;;;;3369;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950289;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Реквест, лил., 11/12, - 10шт;0;;;;Тюльпан Реквест, лил., 11/12, - 10шт;3310;Тюльпан;Реквест;10шт;11/12;.;LKV2003310;4607109950326;;;;;;;;;;;;;;;;;;;;;;;3310;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950326;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Ригас Баррикадес, грейга, 11/12, - 10шт;0;;;;Тюльпан Ригас Баррикадес, грейга, 11/12, - 10шт;3401;Тюльпан;Ригас Баррикадес;10шт;11/12;.;LKV2003401;4607109950807;;;;;;;;;;;;;;;;;;;;;;;3401;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950807;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Робиньо, махр.ранн., 11/12, - 10шт;0;;;;Тюльпан Робиньо, махр.ранн., 11/12, - 10шт;7411;Тюльпан;Робиньо;10шт;11/12;.;LKV2007411;4607109939529;;;;;;;;;;;;;;;;;;;;;;;7411;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109939529;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рококо, попуг., 11/12, - 10шт;0;;;;Тюльпан Рококо, попуг., 11/12, - 10шт;11693;Тюльпан;Рококо;10шт;11/12;.;LKV2011693;4607109923665;;;;;;;;;;;;;;;;;;;;;;;11693;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923665;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рококо Дабл, 2й эффект, 11/12, - 10шт;0;;;;Тюльпан Рококо Дабл, 2й эффект, 11/12, - 10шт;7402;Тюльпан;Рококо Дабл;10шт;11/12;.;LKV2007402;4607109939611;;;;;;;;;;;;;;;;;;;;;;;7402;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109939611;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Роман Эмпаер, триумф, 11/12, - 10шт;0;;;;Тюльпан Роман Эмпаер, триумф, 11/12, - 10шт;6711;Тюльпан;Роман Эмпаер;10шт;11/12;.;LKV2006711;4607109943557;;;;;;;;;;;;;;;;;;;;;;;6711;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109943557;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Рональдо, триумф, 11/12, - 10шт;0;;;;Тюльпан Рональдо, триумф, 11/12, - 10шт;3372;Тюльпан;Рональдо;10шт;11/12;.;LKV2003372;4607109950272;;;;;;;;;;;;;;;;;;;;;;;3372;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950272;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Роял Акрес, махр.ранн., 11/12, - 10шт;0;;;;Тюльпан Роял Акрес, махр.ранн., 11/12, - 10шт;3373;Тюльпан;Роял Акрес;10шт;11/12;.;LKV2003373;4607109951729;;;;;;;;;;;;;;;;;;;;;;;3373;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109951729;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Роял Тен, триумф, 11/12, - 10шт;0;;;;Тюльпан Роял Тен, триумф, 11/12, - 10шт;1391;Тюльпан;Роял Тен;10шт;11/12;.;LKV2001391;4607109950265;;;;;;;;;;;;;;;;;;;;;;;1391;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950265;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Роял Ван Дер Марк, триумф, 11/12, - 10шт;0;;;;Тюльпан Роял Ван Дер Марк, триумф, 11/12, - 10шт;1398;Тюльпан;Роял в.д. Марк;10шт;11/12;.;LKV2001398;4607109963340;;;;;;;;;;;;;;;;;;;;;;;1398;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109963340;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Роял Вирджин, триумф, 11/12, - 10шт;0;;;;Тюльпан Роял Вирджин, триумф, 11/12, - 10шт;2633;Тюльпан;Роял Вирджин;10шт;11/12;.;LKV2002633;4607109963449;;;;;;;;;;;;;;;;;;;;;;;2633;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109963449;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Салмон Дайнести, триумф, 11/12, - 10шт;0;;;;Тюльпан Салмон Дайнести, триумф, 11/12, - 10шт;1479;Тюльпан;Салмон Дайнести;10шт;11/12;.;LKV2001479;4607109985434;;;;;;;;;;;;;;;;;;;;;;;1479;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109985434;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Салмон Принс, пр.ранн., 11/12, - 10шт;0;;;;Тюльпан Салмон Принс, пр.ранн., 11/12, - 10шт;5615;Тюльпан;Салмон Принс;10шт;11/12;.;LKV2005615;4607109915561;;;;;;;;;;;;;;;;;;;;;;;5615;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109915561;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Салмон Ван Ейк, дарв., 11/12, - 10шт;0;;;;Тюльпан Салмон Ван Ейк, дарв., 11/12, - 10шт;11709;Тюльпан;Салмон Ван Ейк;10шт;11/12;.;LKV2011709;4607109923504;;;;;;;;;;;;;;;;;;;;;;;11709;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923504;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Самбука, махр.ранн., 11/12, - 7шт;0;;;;Тюльпан Самбука, махр.ранн., 11/12, - 7шт;2579;Тюльпан;Самбука;7шт;11/12;.;LKV2002579;4607109970379;;;;;;;;;;;;;;;;;;;;;;;2579;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109970379;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сан Мартин, бахр., 12/+, - 5шт;0;;;;Тюльпан Сан Мартин, бахр., 12/+, - 5шт;6329;Тюльпан;Сан Мартин;5шт;12/+;.;LKV2006329;4607109915554;;;;;;;;;;;;;;;;;;;;;;;6329;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109915554;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сантендер, бахр., 11/12, - 10шт;0;;;;Тюльпан Сантендер, бахр., 11/12, - 10шт;3374;Тюльпан;Сантендер;10шт;11/12;.;LKV2003374;4607109950883;;;;;;;;;;;;;;;;;;;;;;;3374;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950883;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Саппоро, лил., 11/12, - 10шт;0;;;;Тюльпан Саппоро, лил., 11/12, - 10шт;3375;Тюльпан;Саппоро;10шт;11/12;.;LKV2003375;4607109951255;;;;;;;;;;;;;;;;;;;;;;;3375;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109951255;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сатурнес, пр.поздн, 11/12, - 10шт;0;;;;Тюльпан Сатурнес, пр.поздн, 11/12, - 10шт;11315;Тюльпан;Сатурнес;10шт;11/12;.;LKV2011315;4607109915547;;;;;;;;;;;;;;;;;;;;;;;11315;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109915547;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сиэттл, лил., 11/12, - 10шт;0;;;;Тюльпан Сиэттл, лил., 11/12, - 10шт;930;Тюльпан;Сиэттл;10шт;11/12;.;LKV2000930;4607109956700;;;;;;;;;;;;;;;;;;;;;;;930;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109956700;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Секрет Парфюм, махр.ранн., 11/12, - 10шт;0;;;;Тюльпан Секрет Парфюм, махр.ранн., 11/12, - 10шт;11676;Тюльпан;Секрет Парфюм;10шт;11/12;.;LKV2011676;4607109923832;;;;;;;;;;;;;;;;;;;;;;;11676;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109923832;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сенсуал Тач, 2й эффект, 11/+, - 10шт;0;;;;Тюльпан Сенсуал Тач, 2й эффект, 11/+, - 10шт;2434;Тюльпан;Сенсуал Тач;10шт;11/+;.;LKV2002434;4607109966464;;;;;;;;;;;;;;;;;;;;;;;2434;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109966464;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Серенити, мнгцв., 11/12, - 10шт;0;;;;Тюльпан Серенити, мнгцв., 11/12, - 10шт;3376;Тюльпан;Серенити;10шт;11/12;.;LKV2003376;4607109951118;;;;;;;;;;;;;;;;;;;;;;;3376;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109951118;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Шекспир, кауфм., 11/12, - 10шт;0;;;;Тюльпан Шекспир, кауфм., 11/12, - 10шт;3408;Тюльпан;Шекспир;10шт;11/12;.;LKV2003408;4607109950111;;;;;;;;;;;;;;;;;;;;;;;3408;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109950111;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Шелл, махр.ранн., 11/12, - 10шт;0;;;;Тюльпан Шелл, махр.ранн., 11/12, - 10шт;7491;Тюльпан;Шелл;10шт;11/12;.;LKV2007491;4607109938720;;;;;;;;;;;;;;;;;;;;;;;7491;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109938720;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Ширли, триумф, 11/12, - 10шт;0;;;;Тюльпан Ширли, триумф, 11/12, - 10шт;1400;Тюльпан;Ширли;10шт;11/12;.;LKV2001400;4607109963364;;;;;;;;;;;;;;;;;;;;;;;1400;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109963364;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Шоукейс, махр.ранн., 11/12, - 10шт;0;;;;Тюльпан Шоукейс, махр.ранн., 11/12, - 10шт;1213;Тюльпан;Шоукейс;10шт;11/12;.;LKV2001213;4607109985823;;;;;;;;;;;;;;;;;;;;;;;1213;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109985823;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Шоувиннер, кауфм., 11/12, - 10шт;0;;;;Тюльпан Шоувиннер, кауфм., 11/12, - 10шт;2883;Тюльпан;Шоувиннер;10шт;11/12;.;LKV2002883;4607109979327;;;;;;;;;;;;;;;;;;;;;;;2883;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109979327;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сиеста, бахр., 11/12, - 10шт;0;;;;Тюльпан Сиеста, бахр., 11/12, - 10шт;2435;Тюльпан;Сиеста;10шт;11/12;.;LKV2002435;4607109966945;;;;;;;;;;;;;;;;;;;;;;;2435;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109966945;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сигнатюр, бахр., 12/+, - 5шт;0;;;;Тюльпан Сигнатюр, бахр., 12/+, - 5шт;7442;Тюльпан;Сигнатюр;5шт;12/+;.;LKV2007442;4607109939215;;;;;;;;;;;;;;;;;;;;;;;7442;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109939215;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Силк Роуд, махр.ранн., 11/12, - 10шт;0;;;;Тюльпан Силк Роуд, махр.ранн., 11/12, - 10шт;7412;Тюльпан;Силк Роуд;10шт;11/12;.;LKV2007412;4607109939512;;;;;;;;;;;;;;;;;;;;;;;7412;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109939512;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сильвер Пэррот, попуг., 11/12, - 10шт;0;;;;Тюльпан Сильвер Пэррот, попуг., 11/12, - 10шт;6333;Тюльпан;Сильвер Пэррот;10шт;11/12;.;LKV2006333;4607109915530;;;;;;;;;;;;;;;;;;;;;;;6333;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109915530;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тюльпан Сильверстрим, дарв., 11/12, - 10шт;0;;;;Тюльпан Сильверстрим, дарв., 11/12, - 10шт;6075;Тюльпан;Сильверстрим;10шт;11/12;.;LKV2006075;4607109935262;;;;;;;;;;;;;;;;;;;;;;;6075;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109935262;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
